,CAD_INCIDENT_ID,INITIAL_CALL_TYPE,INITIAL_SEVERITY_LEVEL_CODE,INCIDENT_RESPONSE_SECONDS_QY,TIME
5423,152823275,UNC,2,"1,013",201509
5424,152824022,SICPED,4,619,201509
5425,152830261,EDP,7,"2,414",201510
5426,152831018,DIFFBR,2,657,201510
5427,152831776,DIFFBR,2,566,201510
5428,152832538,ABDPN,5,731,201510
5429,152833299,INJURY,5,461,201510
5430,152834068,UNC,2,228,201510
5431,152840604,INJURY,5,"1,658",201511
5432,152841367,INJALS,3,479,201511
5433,152842105,MVAINJ,4,726,201511
5434,152842871,SICK,6,232,201511
5435,152843605,DRUG,4,565,201511
5436,152850278,INJURY,5,276,201512
5437,152851044,UNKNOW,4,527,201512
5438,152851790,STNDBY,8,591,201512
5439,152852561,OBMAJ,3,296,201512
5440,152853306,SICK,6,603,201512
5441,152854066,CVAC,2,396,201512
5442,152860697,SICK,6,447,201513
5443,152861456,SICK,6,"3,345",201513
5444,152862204,ANAPH,2,295,201513
5445,152862964,MVAINJ,4,857,201513
5446,152863711,INJURY,5,"1,450",201513
5447,152864480,EDP,7,284,201513
5448,152870647,DIFFBR,2,60,201514
5449,152871395,CVA,4,981,201514
5450,152872139,SEIZR,3,439,201514
5451,152872896,INJMAJ,3,719,201514
5452,152873658,EDP,7,"1,206",201514
5453,152880102,DRUG,4,929,201515
5454,152880845,INJURY,5,812,201515
5455,152881579,INJURY,5,168,201515
5456,152882353,SEIZR,3,545,201515
5457,152883110,SICK,6,269,201515
5458,152883867,UNC,2,849,201515
5459,152890221,DRUG,4,260,201516
5460,152890984,ABDPN,5,936,201516
5461,152891742,INJURY,5,"1,474",201516
5462,152892514,UNKNOW,4,162,201516
5463,152893261,PEDSTR,3,322,201516
5464,152894025,UNC,2,369,201516
5465,152900435,DIFFBR,2,259,201517
5466,152901202,EDP,7,482,201517
5467,152901956,UNC,2,509,201517
5468,152902732,ASTHMB,2,496,201517
5469,152903479,EDP,7,"1,162",201517
5470,152910316,UNC,2,674,201518
5471,152911079,EDP,7,195,201518
5472,152911840,DRUG,4,380,201518
5473,152912594,SICK,6,348,201518
5474,152913350,DIFFBR,2,438,201518
5475,152920399,DIFFBR,2,540,201519
5476,152921147,EDP,7,"1,242",201519
5477,152921890,COLD,5,569,201519
5478,152922644,DRUG,4,511,201519
5479,152923394,MVA,6,0,201519
5480,152924162,INJURY,5,327,201519
5481,152930719,CARD,3,401,201520
5482,152931464,INJMAJ,3,311,201520
5483,152932230,DRUG,4,454,201520
5484,152933000,INJURY,4,728,201520
5485,152933737,EDP,7,467,201520
5486,152940127,INJURY,5,359,201521
5487,152940877,UNC,2,566,201521
5488,152941620,EDP,7,"8,483",201521
5489,152942378,MVAINJ,4,152,201521
5490,152943137,MVAINJ,4,463,201521
5491,152943882,SICK,6,528,201521
5492,152950260,UNC,2,500,201522
5493,152951016,ABDPN,5,400,201522
5494,152951749,UNC,2,226,201522
5495,152952508,EDP,7,634,201522
5496,152953267,SICK,6,623,201522
5497,152954026,DIFFBR,2,443,201522
5498,152960381,SICK,6,415,201523
5499,152961139,SICK,6,592,201523
5500,152961876,INJURY,5,675,201523
5501,152962646,EDP,7,"1,402",201523
5502,152963410,EDP,7,247,201523
5503,152964167,MVAINJ,4,112,201523
5504,152970704,SICK,6,527,201524
5505,152971452,PEDSTR,3,416,201524
5506,152972213,ARREST,1,235,201524
5507,152972964,DIFFBR,2,298,201524
5508,152973724,RESPIR,4,752,201524
5509,152980673,SICK,6,838,201525
5510,152981441,EDP,7,341,201525
5511,152982202,EDP,7,237,201525
5512,152982950,UNC,2,258,201525
5513,152983731,DIFFBR,2,316,201525
5514,152990662,PEDSTR,3,292,201526
5515,152991394,SEIZR,3,0,201526
5516,152992143,ALTMEN,3,427,201526
5517,152992907,OTHER,6,411,201526
5518,152993666,DIFFBR,2,201,201526
5519,153000288,INJALS,3,359,201527
5520,153001041,CVAC,2,423,201527
5521,153001786,INJURY,5,688,201527
5522,153002557,SEIZR,3,273,201527
5523,153003305,PEDSTR,3,239,201527
5524,153010081,UNKNOW,4,749,201528
5525,153010828,INJURY,5,342,201528
5526,153011575,INJURY,5,985,201528
5527,153012324,SICK,6,591,201528
5528,153013062,UNKNOW,4,663,201528
5529,153013809,ABDPN,5,945,201528
5530,153020593,SICK,6,"1,028",201529
5531,153021351,SICK,6,539,201529
5532,153022118,INJURY,5,366,201529
5533,153022886,DRUG,4,572,201529
5534,153023638,EDP,7,240,201529
5535,153030162,ALTMEN,3,423,201530
5536,153030926,INJURY,5,674,201530
5537,153031692,SICK,6,441,201530
5538,153032463,EDP,7,"1,047",201530
5539,153033200,INJMIN,7,373,201530
5540,153033975,UNKNOW,4,"3,146",201530
5541,153040397,INJURY,5,786,201531
5542,153041148,SICK,6,480,201531
5543,153041904,ABDPN,5,49,201531
5544,153042682,SICK,6,"1,205",201531
5545,153043446,CARD,3,660,201531
5546,153050071,UNC,2,598,201501
5547,153050830,SICK,6,573,201501
5548,153051605,UNC,2,358,201501
5549,153052331,CVAC,2,292,201501
5550,153053097,INBLED,3,563,201501
5551,153053860,INJURY,5,512,201501
5552,153054618,DIFFBR,2,554,201501
5553,153060702,DIFFBR,2,210,201502
5554,153061449,UNKNOW,4,651,201502
5555,153062187,EDP,7,"3,983",201502
5556,153062942,SICK,6,468,201502
5557,153063699,UNKNOW,4,287,201502
5558,153070165,STATEP,2,250,201503
5559,153070908,SICK,6,353,201503
5560,153071655,INJURY,5,331,201503
5561,153072406,DRUG,4,638,201503
5562,153073164,PEDSTR,3,267,201503
5563,153073911,UNC,2,240,201503
5564,153080529,DIFFBR,2,285,201504
5565,153081278,SICK,6,698,201504
5566,153082025,INJURY,5,983,201504
5567,153082801,SICPED,4,583,201504
5568,153083548,ARREST,1,140,201504
5569,153090071,INJMAJ,3,401,201505
5570,153090875,INJURY,5,240,201505
5571,153091620,DIFFBR,2,296,201505
5572,153092378,DRUG,4,400,201505
5573,153093132,EDP,7,"4,028",201505
5574,153093891,SICK,6,959,201505
5575,153100319,ARREST,1,173,201506
5576,153101075,DIFFBR,2,155,201506
5577,153101818,ABDPN,5,384,201506
5578,153102586,DRUG,4,653,201506
5579,153103331,UNC,2,481,201506
5580,153104068,DRUG,4,743,201506
5581,153110433,INBLED,3,203,201507
5582,153111197,INJURY,5,283,201507
5583,153111929,INJURY,5,579,201507
5584,153112709,DRUG,4,88,201507
5585,153113467,SEIZR,3,259,201507
5586,153120147,SICK,6,295,201508
5587,153120908,OTHER,6,514,201508
5588,153121653,INJURY,5,435,201508
5589,153122405,SICK,6,673,201508
5590,153123161,DRUG,4,367,201508
5591,153130205,ABDPN,5,380,201509
5592,153130961,UNKNOW,4,505,201509
5593,153131711,INJMIN,7,324,201509
5594,153132477,SICK,6,0,201509
5595,153133232,SICK,6,248,201509
5596,153133975,SICK,6,299,201509
5597,153140447,DIFFBR,2,239,201510
5598,153141213,DRUG,4,851,201510
5599,153141966,CARD,3,421,201510
5600,153142732,UNKNOW,4,"2,246",201510
5601,153143483,DIFFBR,2,664,201510
5602,153150109,SICPED,4,648,201511
5603,153150853,CARD,3,"1,196",201511
5604,153151595,INJURY,5,396,201511
5605,153152374,INBLED,3,229,201511
5606,153153119,DIFFBR,2,436,201511
5607,153160102,RESPIR,4,487,201512
5608,153160853,UNC,2,336,201512
5609,153161599,INJURY,5,435,201512
5610,153162368,SICMIN,7,"1,172",201512
5611,153163126,UNKNOW,4,807,201512
5612,153163875,SICK,6,247,201512
5613,153170400,SICK,6,275,201513
5614,153171147,SICK,6,682,201513
5615,153171895,INJURY,4,765,201513
5616,153172650,SICK,6,969,201513
5617,153173403,INJURY,5,280,201513
5618,153174173,TRAUMA,2,219,201513
5619,153180748,EDP,7,483,201514
5620,153181507,OBCOMP,2,449,201514
5621,153182254,ABDPN,5,614,201514
5622,153183009,OTHER,6,173,201514
5623,153183751,UNKNOW,4,578,201514
5624,153190759,INJURY,5,559,201515
5625,153191501,EDP,7,709,201515
5626,153192285,UNKNOW,4,445,201515
5627,153193048,UNKNOW,4,361,201515
5628,153193802,DRUG,4,322,201515
5629,153200728,CARD,3,412,201516
5630,153201467,SICK,6,"1,147",201516
5631,153202230,SICK,6,"1,033",201516
5632,153202985,CARD,3,640,201516
5633,153203750,STATEP,2,278,201516
5634,153210230,UNC,2,0,201517
5635,153210984,INJMIN,7,832,201517
5636,153211730,OBLAB,5,413,201517
5637,153212487,DRUG,4,"2,395",201517
5638,153213242,DIFFBR,2,395,201517
5639,153214002,EDP,7,830,201517
5640,153220670,DIFFBR,2,430,201518
5641,153221420,RESPIR,4,,201518
5642,153222175,SICK,6,814,201518
5643,153222916,PEDSTR,3,321,201518
5644,153223676,SICK,6,"1,718",201518
5645,153230347,DIFFBR,2,280,201519
5646,153231106,INJURY,5,398,201519
5647,153231852,SICK,6,497,201519
5648,153232617,EDP,7,878,201519
5649,153233392,DRUG,4,932,201519
5650,153234160,RESPIR,4,582,201519
5651,153240712,UNKNOW,4,574,201520
5652,153241459,DIFFBR,2,382,201520
5653,153242204,UNC,2,509,201520
5654,153242957,DIFFBR,2,219,201520
5655,153243705,SEIZR,3,255,201520
5656,153250244,DIFFBR,2,290,201521
5657,153251002,CARD,3,314,201521
5658,153251745,PEDSTR,3,256,201521
5659,153252497,ABDPN,5,586,201521
5660,153253256,DRUG,4,697,201521
5661,153260127,INBLED,3,453,201522
5662,153260900,ABDPN,5,295,201522
5663,153261649,SICK,6,256,201522
5664,153262412,EDP,7,721,201522
5665,153263172,CARD,3,304,201522
5666,153270183,SICK,6,229,201523
5667,153270926,EDP,7,701,201523
5668,153271678,CVA,4,"1,363",201523
5669,153272437,DIFFBR,2,562,201523
5670,153273191,DIFFBR,2,279,201523
5671,153280009,DRUG,4,345,201524
5672,153280764,SICK,6,277,201524
5673,153281512,EDP,7,854,201524
5674,153282272,DRUG,4,513,201524
5675,153283015,EDP,7,856,201524
5676,153283768,SICK,6,511,201524
5677,153290593,TRAUMA,2,413,201525
5678,153291356,UNKNOW,4,529,201525
5679,153292116,SICK,6,"1,246",201525
5680,153292867,ABDPN,5,692,201525
5681,153293626,DRUG,4,236,201525
5682,153300470,DRUG,4,431,201526
5683,153301227,UNKNOW,4,323,201526
5684,153301998,DRUG,4,709,201526
5685,153302754,INJMAJ,3,231,201526
5686,153310042,SICK,6,385,201527
5687,153310794,RESPIR,4,395,201527
5688,153311545,DIFFBR,2,30,201527
5689,153312289,EDP,7,"1,330",201527
5690,153313045,UNC,2,260,201527
5691,153313791,ARREST,1,308,201527
5692,153320595,EDP,7,430,201528
5693,153321350,INJURY,4,243,201528
5694,153322108,DRUG,4,644,201528
5695,153322865,DIFFBR,2,353,201528
5696,153323622,OBLAB,5,388,201528
5697,153330746,INJURY,5,313,201529
5698,153331488,UNC,2,433,201529
5699,153332245,GYNHEM,5,395,201529
5700,153332985,DRUG,4,303,201529
5701,153340163,ABDPN,5,32,201530
5702,153340917,SICK,6,677,201530
5703,153341668,EDP,7,"1,283",201530
5704,153342433,ARREST,1,105,201530
5705,153343183,UNC,2,510,201530
5706,153343953,SICPED,4,341,201530
5707,153350657,SEIZR,3,156,201501
5708,153351390,DIFFBR,2,379,201501
5709,153352165,INJURY,5,368,201501
5710,153352924,ABDPN,5,385,201501
5711,153353694,INJURY,5,452,201501
5712,153360336,UNKNOW,4,481,201502
5713,153361101,INBLED,3,555,201502
5714,153361831,ABDPN,5,"2,137",201502
5715,153362597,SICK,6,"1,522",201502
5716,153363346,MVAINJ,4,251,201502
5717,153364113,UNC,2,419,201502
5718,153370590,DIFFBR,2,377,201503
5719,153371347,DIFFBR,2,853,201503
5720,153372101,INJURY,5,"1,464",201503
5721,153372870,UNKNOW,4,773,201503
5722,153373618,DRUG,4,531,201503
5723,153380085,SICK,6,339,201504
5724,153380834,SEIZR,3,344,201504
5725,153381574,INJURY,5,473,201504
5726,153382337,OTHER,6,684,201504
5727,153383089,INJMIN,7,"1,370",201504
5728,153383852,DIFFBR,2,271,201504
5729,153390369,CARD,3,580,201505
5730,153391132,SICK,6,453,201505
5731,153391882,DRUG,4,,201505
5732,153392641,ABDPN,5,602,201505
5733,153393390,INJURY,5,638,201505
5734,153400041,DIFFBR,2,404,201506
5735,153400788,DIFFBR,2,284,201506
5736,153401557,SICK,6,392,201506
5737,153402305,INJALS,3,368,201506
5738,153403064,DIFFBR,2,322,201506
5739,153403810,SICK,6,694,201506
5740,153410663,DRUG,4,407,201507
5741,153411420,DIFFBR,2,330,201507
5742,153412172,ASTHMB,2,221,201507
5743,153412910,INJURY,5,159,201507
5744,153413668,GYNMAJ,3,572,201507
5745,153420060,ABDPN,5,322,201508
5746,153420828,INJURY,5,430,201508
5747,153421582,ASTHMB,2,425,201508
5748,153422333,ABDPN,5,996,201508
5749,153423082,RESPIR,4,961,201508
5750,153423855,ARREST,1,103,201508
5751,153430713,SICMIN,7,512,201509
5752,153431469,ABDPN,5,602,201509
5753,153432223,OBCOMP,2,472,201509
5754,153433004,SICK,6,296,201509
5755,153433756,INJURY,5,167,201509
5756,153440551,UNC,2,155,201510
5757,153441312,UNC,2,559,201510
5758,153442072,CVAC,2,563,201510
5759,153442874,JUMPDN,2,569,201510
5760,153443632,ANAPH,2,,201510
5761,153444385,ABDPN,5,703,201510
5762,153450728,CVAC,2,485,201511
5763,153451471,ABDPN,5,293,201511
5764,153452248,DIFFBR,2,404,201511
5765,153453001,DRUG,4,399,201511
5766,153453754,ABDPN,5,281,201511
5767,153460170,DRUG,4,535,201512
5768,153460948,MVAINJ,4,246,201512
5769,153461717,SICK,6,353,201512
5770,153462466,SICK,6,"1,008",201512
5771,153463237,DRUG,4,561,201512
5772,153463999,SICPED,4,276,201512
5773,153470433,INJURY,5,"1,638",201513
5774,153471189,EDP,7,0,201513
5775,153471938,SICK,6,632,201513
5776,153472702,INJALS,3,299,201513
5777,153473453,SICK,6,614,201513
5778,153480143,INJURY,5,239,201514
5779,153480901,GYNHEM,5,278,201514
5780,153481647,PEDSTR,3,475,201514
5781,153482403,SICK,6,481,201514
5782,153483150,ALTMEN,3,798,201514
5783,153483908,ALTMEN,3,508,201514
5784,153490267,SICK,6,457,201515
5785,153491018,SICPED,4,239,201515
5786,153491769,SICK,6,256,201515
5787,153492539,EDP,7,"2,812",201515
5788,153493300,MVAINJ,4,401,201515
5789,153494058,ASTHMB,2,310,201515
5790,153500590,DIFFBR,2,543,201516
5791,153501343,UNC,2,600,201516
5792,153502110,ABDPN,5,628,201516
5793,153502864,INJURY,5,533,201516
5794,153503633,INJURY,5,582,201516
5795,153510203,DIFFBR,2,516,201517
5796,153510957,ASTHMB,2,296,201517
5797,153511714,SICK,6,534,201517
5798,153512477,DRUG,4,722,201517
5799,153513224,OTHER,6,,201517
5800,153513994,UNKNOW,4,343,201517
5801,153520505,UNC,2,403,201518
5802,153521258,ABDPN,5,455,201518
5803,153522004,UNKNOW,4,422,201518
5804,153522778,SICK,6,311,201518
5805,153523557,INJURY,5,553,201518
5806,153530071,ARREST,1,307,201519
5807,153530828,SICK,6,278,201519
5808,153531580,SEIZR,3,126,201519
5809,153532338,UNKNOW,4,283,201519
5810,153533093,INJURY,5,502,201519
5811,153533851,SICPED,4,534,201519
5812,153540724,DIFFBR,2,284,201520
5813,153541478,SICK,6,273,201520
5814,153542233,ABDPN,5,543,201520
5815,153542973,MVAINJ,4,271,201520
5816,153550043,ARREST,1,299,201521
5817,153550811,DIFFBR,2,311,201521
5818,153551559,SICK,6,391,201521
5819,153552332,ALTMEN,3,535,201521
5820,153553084,UNC,2,191,201521
5821,153553842,UNC,2,351,201521
5822,153560411,RESPIR,4,649,201522
5823,153561169,ABDPN,5,436,201522
5824,153561922,SICMIN,7,600,201522
5825,153562672,SICK,6,,201522
5826,153563411,SICK,6,"1,041",201522
5827,153570002,OTHER,6,,201523
5828,153570754,SICK,6,482,201523
5829,153571507,INJURY,5,"1,618",201523
5830,153572276,DIFFBR,2,234,201523
5831,153573048,SICK,6,"1,089",201523
5832,153573811,UNKNOW,4,328,201523
5833,153580302,SICK,6,566,201524
5834,153581074,DIFFBR,2,496,201524
5835,153581833,UNC,2,221,201524
5836,153582605,INJURY,5,"1,161",201524
5837,153583382,EDP,7,364,201524
5838,153584142,CARD,3,533,201524
5839,153590721,UNKNOW,4,496,201525
5840,153591511,ALTMEN,3,640,201525
5841,153592273,STAB,3,,201525
5842,153593034,INJURY,5,621,201525
5843,153593792,DRUG,4,559,201525
5844,153600532,DRUG,4,741,201526
5845,153601288,UNKNOW,4,420,201526
5846,153602042,MVAINJ,4,"1,598",201526
5847,153602789,INJURY,5,337,201526
5848,153603537,SICK,6,278,201526
5849,153610648,UNC,2,364,201527
5850,153611398,EDP,7,816,201527
5851,153612149,ABDPN,5,688,201527
5852,153612893,DIFFBR,2,437,201527
5853,153613659,INJMAJ,3,433,201527
5854,153620601,INJMAJ,3,411,201528
5855,153621338,INJMIN,7,534,201528
5856,153622084,INJURY,4,226,201528
5857,153622853,INJMAJ,3,116,201528
5858,153623605,UNKNOW,4,362,201528
5859,153630404,STNDBY,8,216,201529
5860,153631156,ASTHMB,2,165,201529
5861,153631904,UNKNOW,4,551,201529
5862,153632662,MVAINJ,4,357,201529
5863,153633415,UNKNOW,4,449,201529
5864,153640314,INJURY,5,363,201530
5865,153641063,SICK,6,488,201530
5866,153641817,EDP,7,"1,349",201530
5867,153642581,MVAINJ,4,407,201530
5868,153643345,PEDSTR,3,82,201530
5869,153650222,PEDSTR,3,454,201531
5870,153650968,SICK,6,608,201531
5871,153651729,ABDPN,5,276,201531
5872,153652500,UNC,2,379,201531
5873,153653271,RESPIR,4,275,201531
5874,160010274,DRUG,4,579,201601
5875,160011019,UNC,2,208,201601
5876,160011798,INJURY,5,,201601
5877,160012590,UNC,2,127,201601
5878,160013344,EDP,7,447,201601
5879,160014084,DIFFBR,2,354,201601
5880,160014833,RESPIR,4,317,201601
5881,160020300,MVAINJ,4,295,201602
5882,160021052,SICK,6,247,201602
5883,160021812,ARREST,1,288,201602
5884,160022575,SICK,6,346,201602
5885,160023328,INJURY,5,808,201602
5886,160030374,SICK,6,376,201603
5887,160031129,ALTMEN,3,524,201603
5888,160031870,EDP,7,594,201603
5889,160032625,SICK,6,"1,449",201603
5890,160033379,INJURY,4,457,201603
5891,160040439,DIFFBR,2,209,201604
5892,160041215,STATEP,2,614,201604
5893,160041968,INJURY,5,533,201604
5894,160042731,DRUG,4,653,201604
5895,160043470,INJURY,5,385,201604
5896,160050234,DIFFBR,2,323,201605
5897,160051000,SICK,6,297,201605
5898,160051753,RESPIR,4,833,201605
5899,160052506,SICK,6,594,201605
5900,160053256,ABDPN,5,326,201605
5901,160060111,SICK,6,816,201606
5902,160060853,TRAUMA,2,425,201606
5903,160061585,INJURY,5,587,201606
5904,160062344,INJMAJ,3,531,201606
5905,160063097,DIFFBR,2,251,201606
5906,160063861,SICK,6,557,201606
5907,160070412,INBLED,3,463,201607
5908,160071174,STATEP,2,283,201607
5909,160071917,UNC,2,297,201607
5910,160072678,SICK,6,"1,181",201607
5911,160073424,SICK,6,553,201607
5912,160080033,ABDPN,5,335,201608
5913,160080803,STATEP,2,582,201608
5914,160081547,CARD,3,533,201608
5915,160082305,SICK,6,747,201608
5916,160083052,INJMIN,7,406,201608
5917,160083801,INJURY,5,239,201608
5918,160090374,UNKNOW,4,"1,341",201609
5919,160091154,DIFFBR,2,482,201609
5920,160091905,MVAINJ,4,396,201609
5921,160092675,DRUG,4,417,201609
5922,160093429,INJURY,5,319,201609
5923,160100087,TRAUMA,2,176,201610
5924,160100849,SICK,6,433,201610
5925,160101598,ALTMEN,3,265,201610
5926,160102341,SICK,6,307,201610
5927,160103082,UNC,2,262,201610
5928,160110088,SICK,6,786,201611
5929,160110855,CARD,3,221,201611
5930,160111602,ALTMEN,3,316,201611
5931,160112363,ARREST,1,622,201611
5932,160113114,INJURY,5,169,201611
5933,160113873,DIFFBR,2,648,201611
5934,160120536,INJURY,5,191,201612
5935,160121279,EDP,7,603,201612
5936,160122054,ABDPN,5,546,201612
5937,160122831,UNC,2,515,201612
5938,160123573,DRUG,4,361,201612
5939,160130311,DRUG,4,446,201613
5940,160131073,INJMAJ,3,329,201613
5941,160131821,UNKNOW,4,738,201613
5942,160132576,SICK,6,319,201613
5943,160133327,CARD,3,162,201613
5944,160140078,INJURY,5,363,201614
5945,160140818,OTHER,6,,201614
5946,160141568,EDP,7,218,201614
5947,160142323,SEIZR,3,658,201614
5948,160143070,ALTMEN,3,808,201614
5949,160143827,INJMAJ,3,504,201614
5950,160150612,EDP,7,195,201615
5951,160151374,ANAPH,2,285,201615
5952,160152135,SICK,6,412,201615
5953,160152884,EDP,7,158,201615
5954,160153657,UNKNOW,4,"1,098",201615
5955,160160217,INJURY,5,447,201616
5956,160160989,ASTHMB,2,408,201616
5957,160161734,DIFFBR,2,158,201616
5958,160162512,INJMAJ,3,407,201616
5959,160163265,SICK,6,306,201616
5960,160170065,ASTHMB,2,248,201617
5961,160170827,DIFFBR,2,189,201617
5962,160171582,SICK,6,404,201617
5963,160172343,SICK,6,625,201617
5964,160173100,SICK,6,,201617
5965,160180105,ABDPN,5,430,201618
5966,160180840,ABDPN,5,671,201618
5967,160181574,ARREST,1,544,201618
5968,160182332,EDP,7,597,201618
5969,160183074,PEDSTR,3,303,201618
5970,160190134,OTHER,6,,201619
5971,160190889,ARREST,1,236,201619
5972,160191632,CVAC,2,"1,757",201619
5973,160192396,INJMAJ,3,"1,047",201619
5974,160193148,ASTHMB,2,420,201619
5975,160193905,EDP,7,526,201619
5976,160200438,UNC,2,300,201620
5977,160201203,OBLAB,5,508,201620
5978,160201983,DRUG,4,401,201620
5979,160202751,RESPIR,4,686,201620
5980,160203499,MVAINJ,4,,201620
5981,160210156,DIFFBR,2,264,201621
5982,160223069,OTHER,6,,201622
5983,160211639,RESPIR,4,521,201621
5984,160212396,PEDSTR,3,248,201621
5985,160213139,INJURY,5,426,201621
5986,160213911,MVAINJ,4,503,201621
5987,160220633,INBLED,3,325,201622
5988,160221389,INJURY,5,348,201622
5989,160222143,SICK,6,879,201622
5990,160222897,DRUG,4,314,201622
5991,160223649,SICK,6,458,201622
